time_s,standard_frequency_hz,transient_frequency_hz,standard_power_pu,transient_power_pu,standard_gate_pu,transient_gate_pu
12.61,49.8225433,49.9311876,0.1204410,0.1095939,0.8973699,0.8830167
12.62,49.8240345,49.9318645,0.1202081,0.1093280,0.8967110,0.8827297
12.63,49.8255092,49.9325239,0.1199711,0.1090619,0.8960537,0.8824438
12.64,49.8269670,49.9331659,0.1197298,0.1087957,0.8953982,0.8821587
12.65,49.8284079,49.9337905,0.1194845,0.1085292,0.8947445,0.8818747
12.66,49.8298315,49.9343976,0.1192350,0.1082626,0.8940928,0.8815916
12.67,49.8312376,49.9349873,0.1189816,0.1079958,0.8934433,0.8813094
12.68,49.8326260,49.9355596,0.1187243,0.1077289,0.8927959,0.8810283
12.69,49.8339965,49.9361145,0.1184631,0.1074618,0.8921510,0.8807482
12.70,49.8353488,49.9366521,0.1181981,0.1071946,0.8915085,0.8804690
12.71,49.8366828,49.9371722,0.1179293,0.1069273,0.8908686,0.8801909
12.72,49.8379982,49.9376750,0.1176569,0.1066599,0.8902315,0.8799138
12.73,49.8392949,49.9381605,0.1173808,0.1063924,0.8895971,0.8796378
12.74,49.8405725,49.9386287,0.1171012,0.1061248,0.8889657,0.8793628
12.75,49.8418310,49.9390796,0.1168181,0.1058571,0.8883374,0.8790888
12.76,49.8430702,49.9395131,0.1165316,0.1055894,0.8877123,0.8788159
12.77,49.8442897,49.9399295,0.1162418,0.1053217,0.8870904,0.8785441
12.78,49.8454896,49.9403285,0.1159486,0.1050539,0.8864720,0.8782733
12.79,49.8466695,49.9407104,0.1156523,0.1047861,0.8858571,0.8780037
12.80,49.8478294,49.9410750,0.1153527,0.1045182,0.8852458,0.8777351
12.81,49.8489690,49.9414225,0.1150501,0.1042504,0.8846382,0.8774676
12.82,49.8500882,49.9417528,0.1147445,0.1039826,0.8840345,0.8772013
12.83,49.8511868,49.9420659,0.1144360,0.1037148,0.8834348,0.8769361
12.84,49.8522647,49.9423620,0.1141245,0.1034470,0.8828391,0.8766720
12.85,49.8533217,49.9426409,0.1138103,0.1031793,0.8822476,0.8764091
12.86,49.8543576,49.9429028,0.1134933,0.1029116,0.8816603,0.8761473
12.87,49.8553724,49.9431476,0.1131736,0.1026440,0.8810774,0.8758866
12.88,49.8563658,49.9433754,0.1128514,0.1023765,0.8804990,0.8756272
12.89,49.8573378,49.9435862,0.1125266,0.1021090,0.8799252,0.8753689
12.90,49.8582883,49.9437801,0.1121994,0.1018417,0.8793561,0.8751118
12.91,49.8592170,49.9439570,0.1118698,0.1015744,0.8787917,0.8748559
12.92,49.8601239,49.9441170,0.1115379,0.1013073,0.8782322,0.8746011
12.93,49.8610089,49.9442601,0.1112037,0.1010403,0.8776776,0.8743476
12.94,49.8618718,49.9443864,0.1108674,0.1007734,0.8771281,0.8740953
12.95,49.8627126,49.9444958,0.1105289,0.1005067,0.8765838,0.8738443
12.96,49.8635311,49.9445885,0.1101885,0.1002402,0.8760447,0.8735944
12.97,49.8643273,49.9446644,0.1098461,0.0999738,0.8755110,0.8733458
12.98,49.8651010,49.9447236,0.1095018,0.0997076,0.8749827,0.8730985
12.99,49.8658522,49.9447661,0.1091557,0.0994416,0.8744599,0.8728524
13.00,49.8665808,49.9447919,0.1088079,0.0991759,0.8739427,0.8726075
13.01,49.8672868,49.9448011,0.1084584,0.0989103,0.8734311,0.8723640
13.02,49.8679699,49.9447937,0.1081074,0.0986449,0.8729254,0.8721217
13.03,49.8686302,49.9447697,0.1077548,0.0983798,0.8724255,0.8718807
13.04,49.8692677,49.9447292,0.1074008,0.0981150,0.8719315,0.8716410
13.05,49.8698821,49.9446723,0.1070455,0.0978503,0.8714436,0.8714026
13.06,49.8704736,49.9445989,0.1066888,0.0975860,0.8709617,0.8711654
13.07,49.8710420,49.9445090,0.1063309,0.0973219,0.8704861,0.8709296
13.08,49.8715874,49.9444029,0.1059719,0.0970582,0.8700166,0.8706952
13.09,49.8721096,49.9442803,0.1056119,0.0967947,0.8695535,0.8704620
13.10,49.8726086,49.9441415,0.1052508,0.0965315,0.8690968,0.8702302
13.11,49.8730844,49.9439864,0.1048888,0.0962687,0.8686465,0.8699997
13.12,49.8735370,49.9438151,0.1045260,0.0960061,0.8682028,0.8697706
13.13,49.8739663,49.9436277,0.1041624,0.0957440,0.8677657,0.8695428
13.14,49.8743723,49.9434241,0.1037981,0.0954821,0.8673352,0.8693164
13.15,49.8747551,49.9432044,0.1034331,0.0952206,0.8669115,0.8690914
13.16,49.8751146,49.9429687,0.1030677,0.0949595,0.8664945,0.8688677
13.17,49.8754508,49.9427169,0.1027017,0.0946988,0.8660845,0.8686454
13.18,49.8757637,49.9424492,0.1023353,0.0944385,0.8656813,0.8684245
13.19,49.8760533,49.9421656,0.1019686,0.0941785,0.8652852,0.8682050
13.20,49.8763196,49.9418661,0.1016017,0.0939190,0.8648960,0.8679869
13.21,49.8765627,49.9415508,0.1012346,0.0936599,0.8645140,0.8677702
13.22,49.8767825,49.9412198,0.1008673,0.0934012,0.8641391,0.8675549
13.23,49.8769792,49.9408730,0.1005000,0.0931430,0.8637714,0.8673410
13.24,49.8771526,49.9405105,0.1001328,0.0928852,0.8634110,0.8671285
13.25,49.8773029,49.9401324,0.0997656,0.0926278,0.8630578,0.8669175
13.26,49.8774301,49.9397386,0.0993986,0.0923710,0.8627120,0.8667079
13.27,49.8775342,49.9393294,0.0990319,0.0921146,0.8623736,0.8664997
13.28,49.8776152,49.9389047,0.0986655,0.0918587,0.8620427,0.8662930
13.29,49.8776733,49.9384645,0.0982995,0.0916033,0.8617192,0.8660878
13.30,49.8777085,49.9380089,0.0979339,0.0913484,0.8614033,0.8658840
13.31,49.8777208,49.9375380,0.0975689,0.0910940,0.8610949,0.8656816
13.32,49.8777103,49.9370518,0.0972044,0.0908401,0.8607941,0.8654808
13.33,49.8776771,49.9365504,0.0968407,0.0905868,0.8605010,0.8652814
13.34,49.8776212,49.9360338,0.0964777,0.0903340,0.8602155,0.8650834
13.35,49.8775428,49.9355021,0.0961155,0.0900818,0.8599378,0.8648870
13.36,49.8774418,49.9349553,0.0957541,0.0898301,0.8596678,0.8646921
13.37,49.8773185,49.9343935,0.0953938,0.0895790,0.8594056,0.8644986
13.38,49.8771728,49.9338167,0.0950344,0.0893285,0.8591512,0.8643066
13.39,49.8770049,49.9332251,0.0946761,0.0890786,0.8589046,0.8641162
13.40,49.8768148,49.9326185,0.0943190,0.0888293,0.8586658,0.8639272
13.41,49.8766028,49.9319972,0.0939631,0.0885806,0.8584350,0.8637398
13.42,49.8763688,49.9313611,0.0936085,0.0883325,0.8582120,0.8635539
13.43,49.8761129,49.9307104,0.0932552,0.0880850,0.8579970,0.8633695
13.44,49.8758354,49.9300450,0.0929033,0.0878382,0.8577899,0.8631866
13.45,49.8755363,49.9293650,0.0925529,0.0875920,0.8575908,0.8630053
13.46,49.8752157,49.9286706,0.0922041,0.0873464,0.8573997,0.8628254
13.47,49.8748738,49.9279617,0.0918569,0.0871015,0.8572165,0.8626472
13.48,49.8745107,49.9272384,0.0915113,0.0868573,0.8570414,0.8624705
13.49,49.8741265,49.9265008,0.0911675,0.0866138,0.8568742,0.8622953
13.50,49.8737214,49.9257489,0.0908255,0.0863710,0.8567151,0.8621216
13.51,49.8732954,49.9249828,0.0904853,0.0861288,0.8565641,0.8619496
13.52,49.8728488,49.9242026,0.0901471,0.0858874,0.8564210,0.8617790
13.53,49.8723817,49.9234082,0.0898108,0.0856467,0.8562860,0.8616101
13.54,49.8718943,49.9225999,0.0894766,0.0854067,0.8561591,0.8614427
13.55,49.8713866,49.9217776,0.0891445,0.0851674,0.8560402,0.8612769
13.56,49.8708589,49.9209414,0.0888145,0.0849289,0.8559293,0.8611126
13.57,49.8703113,49.9200914,0.0884868,0.0846911,0.8558265,0.8609500
13.58,49.8697440,49.9192276,0.0881613,0.0844540,0.8557318,0.8607889
13.59,49.8691572,49.9183501,0.0878382,0.0842178,0.8556451,0.8606294
13.60,49.8685510,49.9174589,0.0875175,0.0839823,0.8555664,0.8604715
13.61,49.8679256,49.9165542,0.0871992,0.0837476,0.8554957,0.8603152
13.62,49.8672811,49.9156360,0.0868834,0.0835136,0.8554331,0.8601604
13.63,49.8666179,49.9147044,0.0865702,0.0832805,0.8553785,0.8600073
13.64,49.8659359,49.9137593,0.0862596,0.0830482,0.8553318,0.8598558
13.65,49.8652355,49.9128010,0.0859517,0.0828166,0.8552931,0.8597058
13.66,49.8645169,49.9118294,0.0856465,0.0825860,0.8552624,0.8595575
13.67,49.8637801,49.9108447,0.0853440,0.0823561,0.8552397,0.8594108
13.68,49.8630255,49.9098469,0.0850444,0.0821270,0.8552248,0.8592657
13.69,49.8622532,49.9088360,0.0847476,0.0818989,0.8552179,0.8591222
13.70,49.8614634,49.9078122,0.0844538,0.0816715,0.8552189,0.8589803
13.71,49.8606563,49.9067754,0.0841630,0.0814450,0.8552277,0.8588400
13.72,49.8598322,49.9057259,0.0838751,0.0812194,0.8552444,0.8587014
13.73,49.8589912,49.9046636,0.0835904,0.0809947,0.8552688,0.8585644
13.74,49.8581336,49.9035886,0.0833087,0.0807708,0.8553011,0.8584290
13.75,49.8572595,49.9025010,0.0830302,0.0805478,0.8553411,0.8582952
13.76,49.8563693,49.9014008,0.0827549,0.0803258,0.8553888,0.8581631
13.77,49.8554630,49.9002882,0.0824829,0.0801046,0.8554443,0.8580326
13.78,49.8545411,49.8991632,0.0822142,0.0798843,0.8555073,0.8579037
13.79,49.8536035,49.8980259,0.0819488,0.0796650,0.8555781,0.8577765
13.80,49.8526507,49.8968763,0.0816868,0.0794466,0.8556564,0.8576509
13.81,49.8516828,49.8957145,0.0814282,0.0792291,0.8557422,0.8575270
13.82,49.8507001,49.8945406,0.0811731,0.0790125,0.8558356,0.8574047
13.83,49.8497028,49.8933548,0.0809215,0.0787969,0.8559364,0.8572840
13.84,49.8486911,49.8921569,0.0806734,0.0785823,0.8560447,0.8571650
13.85,49.8476653,49.8909472,0.0804289,0.0783686,0.8561603,0.8570476
13.86,49.8466257,49.8897256,0.0801880,0.0781558,0.8562833,0.8569319
13.87,49.8455723,49.8884924,0.0799508,0.0779441,0.8564136,0.8568178
13.88,49.8445057,49.8872474,0.0797173,0.0777333,0.8565512,0.8567054
13.89,49.8434258,49.8859909,0.0794875,0.0775235,0.8566960,0.8565946
13.90,49.8423331,49.8847229,0.0792615,0.0773147,0.8568479,0.8564855
13.91,49.8412278,49.8834435,0.0790392,0.0771070,0.8570069,0.8563780
13.92,49.8401100,49.8821527,0.0788208,0.0769002,0.8571730,0.8562722
13.93,49.8389802,49.8808507,0.0786063,0.0766944,0.8573460,0.8561680
13.94,49.8378385,49.8795374,0.0783956,0.0764896,0.8575260,0.8560655
13.95,49.8366851,49.8782130,0.0781889,0.0762859,0.8577129,0.8559646
13.96,49.8355204,49.8768776,0.0779861,0.0760832,0.8579067,0.8558655
13.97,49.8343447,49.8755313,0.0777873,0.0758816,0.8581072,0.8557679
13.98,49.8331581,49.8741740,0.0775925,0.0756809,0.8583144,0.8556721
13.99,49.8319609,49.8728060,0.0774018,0.0754814,0.8585283,0.8555778
14.00,49.8307535,49.8714272,0.0772151,0.0752829,0.8587487,0.8554853
14.01,49.8295360,49.8700378,0.0770325,0.0750854,0.8589757,0.8553944
14.02,49.8283088,49.8686378,0.0768540,0.0748891,0.8592092,0.8553052
14.03,49.8270721,49.8672274,0.0766796,0.0746938,0.8594491,0.8552176
14.04,49.8258262,49.8658065,0.0765094,0.0744995,0.8596953,0.8551317
14.05,49.8245713,49.8643753,0.0763433,0.0743064,0.8599478,0.8550474
14.06,49.8233077,49.8629339,0.0761814,0.0741144,0.8602065,0.8549648
14.07,49.8220358,49.8614823,0.0760238,0.0739234,0.8604713,0.8548839
14.08,49.8207557,49.8600207,0.0758704,0.0737336,0.8607421,0.8548047
14.09,49.8194678,49.8585490,0.0757213,0.0735448,0.8610190,0.8547271
14.10,49.8181723,49.8570674,0.0755764,0.0733572,0.8613018,0.8546511
14.11,49.8168695,49.8555760,0.0754358,0.0731707,0.8615905,0.8545768
14.12,49.8155597,49.8540748,0.0752995,0.0729853,0.8618849,0.8545042
14.13,49.8142431,49.8525640,0.0751675,0.0728011,0.8621850,0.8544332
14.14,49.8129201,49.8510436,0.0750398,0.0726180,0.8624907,0.8543639
14.15,49.8115909,49.8495137,0.0749165,0.0724360,0.8628020,0.8542963
14.16,49.8102558,49.8479743,0.0747975,0.0722552,0.8631188,0.8542303
14.17,49.8089150,49.8464257,0.0746829,0.0720755,0.8634410,0.8541660
14.18,49.8075690,49.8448677,0.0745727,0.0718970,0.8637684,0.8541033
14.19,49.8062178,49.8433007,0.0744668,0.0717197,0.8641011,0.8540423
14.20,49.8048619,49.8417245,0.0743654,0.0715435,0.8644390,0.8539829
14.21,49.8035014,49.8401393,0.0742683,0.0713684,0.8647819,0.8539252
14.22,49.8021367,49.8385452,0.0741757,0.0711946,0.8651298,0.8538691
14.23,49.8007681,49.8369423,0.0740874,0.0710219,0.8654827,0.8538147
14.24,49.7993958,49.8353306,0.0740036,0.0708505,0.8658403,0.8537620
14.25,49.7980202,49.8337103,0.0739241,0.0706802,0.8662027,0.8537108
14.26,49.7966414,49.8320814,0.0738491,0.0705111,0.8665697,0.8536614
14.27,49.7952598,49.8304440,0.0737786,0.0703432,0.8669414,0.8536136
14.28,49.7938757,49.8287982,0.0737124,0.0701765,0.8673174,0.8535674
14.29,49.7924893,49.8271441,0.0736507,0.0700110,0.8676979,0.8535229
14.30,49.7911009,49.8254818,0.0735933,0.0698467,0.8680827,0.8534800
14.31,49.7897108,49.8238113,0.0735404,0.0696837,0.8684718,0.8534387
14.32,49.7883192,49.8221327,0.0734920,0.0695218,0.8688649,0.8533991
14.33,49.7869266,49.8204462,0.0734479,0.0693612,0.8692621,0.8533611
14.34,49.7855330,49.8187518,0.0734082,0.0692018,0.8696632,0.8533248
14.35,49.7841388,49.8170496,0.0733730,0.0690437,0.8700682,0.8532901
14.36,49.7827444,49.8153396,0.0733421,0.0688867,0.8704770,0.8532570
14.37,49.7813498,49.8136221,0.0733157,0.0687311,0.8708895,0.8532256
14.38,49.7799556,49.8118970,0.0732936,0.0685766,0.8713055,0.8531957
14.39,49.7785618,49.8101645,0.0732759,0.0684235,0.8717251,0.8531675
14.40,49.7771687,49.8084246,0.0732626,0.0682715,0.8721480,0.8531410
14.41,49.7757767,49.8066774,0.0732536,0.0681208,0.8725743,0.8531160
14.42,49.7743861,49.8049230,0.0732490,0.0679714,0.8730037,0.8530927
14.43,49.7729970,49.8031615,0.0732487,0.0678233,0.8734363,0.8530710
14.44,49.7716098,49.8013930,0.0732528,0.0676764,0.8738719,0.8530508
14.45,49.7702247,49.7996176,0.0732611,0.0675308,0.8743105,0.8530323
14.46,49.7688419,49.7978354,0.0732737,0.0673864,0.8747519,0.8530154
14.47,49.7674619,49.7960464,0.0732907,0.0672433,0.8751960,0.8530002
14.48,49.7660847,49.7942507,0.0733118,0.0671016,0.8756428,0.8529865
14.49,49.7647107,49.7924485,0.0733373,0.0669610,0.8760922,0.8529744
14.50,49.7633402,49.7906397,0.0733669,0.0668218,0.8765440,0.8529639
14.51,49.7619733,49.7888246,0.0734008,0.0666839,0.8769981,0.8529550
14.52,49.7606104,49.7870032,0.0734389,0.0665472,0.8774546,0.8529477
14.53,49.7592517,49.7851755,0.0734811,0.0664119,0.8779132,0.8529420
14.54,49.7578975,49.7833418,0.0735275,0.0662778,0.8783738,0.8529378
14.55,49.7565480,49.7815019,0.0735780,0.0661451,0.8788365,0.8529353
14.56,49.7552035,49.7796562,0.0736327,0.0660137,0.8793010,0.8529343
14.57,49.7538642,49.7778045,0.0736914,0.0658835,0.8797673,0.8529349
14.58,49.7525303,49.7759471,0.0737542,0.0657547,0.8802353,0.8529371
14.59,49.7512022,49.7740840,0.0738210,0.0656272,0.8807049,0.8529408
14.60,49.7498800,49.7722153,0.0738919,0.0655010,0.8811760,0.8529461
14.61,49.7485641,49.7703411,0.0739667,0.0653761,0.8816485,0.8529530
14.62,49.7472545,49.7684615,0.0740455,0.0652525,0.8821223,0.8529614
14.63,49.7459517,49.7665766,0.0741282,0.0651302,0.8825973,0.8529714
14.64,49.7446558,49.7646864,0.0742148,0.0650093,0.8830733,0.8529829
14.65,49.7433670,49.7627911,0.0743054,0.0648897,0.8835504,0.8529960
14.66,49.7420856,49.7608907,0.0743997,0.0647714,0.8840284,0.8530106
14.67,49.7408118,49.7589853,0.0744979,0.0646545,0.8845073,0.8530268
14.68,49.7395459,49.7570750,0.0745999,0.0645389,0.8849868,0.8530445
14.69,49.7382880,49.7551600,0.0747057,0.0644246,0.8854670,0.8530637
14.70,49.7370384,49.7532402,0.0748151,0.0643117,0.8859477,0.8530844
14.71,49.7357974,49.7513159,0.0749283,0.0642001,0.8864288,0.8531067
14.72,49.7345651,49.7493870,0.0750451,0.0640898,0.8869103,0.8531305
14.73,49.7333417,49.7474537,0.0751656,0.0639809,0.8873920,0.8531558
14.74,49.7321275,49.7455160,0.0752896,0.0638733,0.8878738,0.8531826
14.75,49.7309226,49.7435741,0.0754173,0.0637671,0.8883557,0.8532110
14.76,49.7297274,49.7416280,0.0755484,0.0636622,0.8888375,0.8532408
14.77,49.7285419,49.7396778,0.0756830,0.0635586,0.8893192,0.8532721
14.78,49.7273665,49.7377236,0.0758211,0.0634565,0.8898007,0.8533049
14.79,49.7262012,49.7357656,0.0759626,0.0633556,0.8902818,0.8533393
14.80,49.7250464,49.7338037,0.0761075,0.0632561,0.8907625,0.8533751
14.81,49.7239021,49.7318381,0.0762557,0.0631580,0.8912427,0.8534123
14.82,49.7227686,49.7298689,0.0764072,0.0630612,0.8917223,0.8534511
14.83,49.7216462,49.7278961,0.0765620,0.0629658,0.8922012,0.8534913
14.84,49.7205348,49.7259199,0.0767200,0.0628717,0.8926793,0.8535330
14.85,49.7194349,49.7239403,0.0768812,0.0627790,0.8931565,0.8535761
14.86,49.7183465,49.7219575,0.0770455,0.0626877,0.8936328,0.8536207
14.87,49.7172698,49.7199714,0.0772129,0.0625977,0.8941079,0.8536668
14.88,49.7162050,49.7179823,0.0773834,0.0625091,0.8945819,0.8537143
14.89,49.7151522,49.7159901,0.0775569,0.0624218,0.8950547,0.8537632
14.90,49.7141117,49.7139951,0.0777333,0.0623359,0.8955261,0.8538136
14.91,49.7130837,49.7119972,0.0779127,0.0622513,0.8959961,0.8538654
14.92,49.7120682,49.7099965,0.0780950,0.0621682,0.8964646,0.8539187
14.93,49.7110654,49.7079932,0.0782801,0.0620863,0.8969315,0.8539733
14.94,49.7100756,49.7059874,0.0784680,0.0620059,0.8973967,0.8540294
14.95,49.7090988,49.7039790,0.0786586,0.0619268,0.8978601,0.8540869
14.96,49.7081352,49.7019683,0.0788520,0.0618491,0.8983217,0.8541458
14.97,49.7071850,49.6999553,0.0790480,0.0617728,0.8987813,0.8542061
14.98,49.7062483,49.6979400,0.0792466,0.0616978,0.8992389,0.8542677
14.99,49.7053253,49.6959227,0.0794478,0.0616242,0.8996944,0.8543308
15.00,49.7044160,49.6939033,0.0796516,0.0615519,0.9001477,0.8543953
15.01,49.7035207,49.6918819,0.0798577,0.0614810,0.9005986,0.8544611
15.02,49.7026395,49.6898587,0.0800664,0.0614115,0.9010473,0.8545283
15.03,49.7017724,49.6878337,0.0802773,0.0613434,0.9014935,0.8545969
15.04,49.7009197,49.6858071,0.0804907,0.0612766,0.9019371,0.8546668
15.05,49.7000815,49.6837788,0.0807063,0.0612112,0.9023782,0.8547381
15.06,49.6992579,49.6817491,0.0809241,0.0611471,0.9028166,0.8548107
15.07,49.6984489,49.6797179,0.0811441,0.0610844,0.9032522,0.8548847
15.08,49.6976548,49.6776853,0.0813662,0.0610231,0.9036850,0.8549600
15.09,49.6968756,49.6756516,0.0815905,0.0609632,0.9041148,0.8550367
15.10,49.6961114,49.6736166,0.0818167,0.0609046,0.9045417,0.8551147
15.11,49.6953624,49.6715806,0.0820449,0.0608474,0.9049655,0.8551940
15.12,49.6946287,49.6695436,0.0822751,0.0607915,0.9053861,0.8552746
15.13,49.6939103,49.6675057,0.0825071,0.0607370,0.9058036,0.8553565
15.14,49.6932073,49.6654670,0.0827410,0.0606839,0.9062177,0.8554397
15.15,49.6925199,49.6634276,0.0829767,0.0606321,0.9066285,0.8555242
15.16,49.6918482,49.6613875,0.0832140,0.0605818,0.9070359,0.8556100
15.17,49.6911921,49.6593469,0.0834531,0.0605327,0.9074397,0.8556971
15.18,49.6905518,49.6573058,0.0836937,0.0604850,0.9078400,0.8557855
15.19,49.6899275,49.6552643,0.0839360,0.0604387,0.9082367,0.8558751
15.20,49.6893190,49.6532225,0.0841797,0.0603938,0.9086296,0.8559660
15.21,49.6887267,49.6511805,0.0844250,0.0603502,0.9090188,0.8560582
15.22,49.6881504,49.6491383,0.0846716,0.0603079,0.9094041,0.8561516
15.23,49.6875902,49.6470961,0.0849196,0.0602670,0.9097856,0.8562463
15.24,49.6870464,49.6450540,0.0851689,0.0602275,0.9101630,0.8563421
15.25,49.6865188,49.6430120,0.0854195,0.0601893,0.9105365,0.8564393
15.26,49.6860075,49.6409702,0.0856712,0.0601525,0.9109058,0.8565376
15.27,49.6855127,49.6389286,0.0859241,0.0601170,0.9112710,0.8566372
15.28,49.6850343,49.6368875,0.0861781,0.0600829,0.9116320,0.8567380
15.29,49.6845724,49.6348468,0.0864332,0.0600501,0.9119887,0.8568399
15.30,49.6841270,49.6328067,0.0866892,0.0600187,0.9123411,0.8569431
15.31,49.6836982,49.6307672,0.0869462,0.0599886,0.9126891,0.8570475
15.32,49.6832860,49.6287284,0.0872041,0.0599599,0.9130326,0.8571531
15.33,49.6828905,49.6266903,0.0874628,0.0599325,0.9133717,0.8572598
15.34,49.6825117,49.6246532,0.0877222,0.0599064,0.9137062,0.8573677
15.35,49.6821495,49.6226170,0.0879824,0.0598817,0.9140361,0.8574768
15.36,49.6818041,49.6205819,0.0882433,0.0598583,0.9143614,0.8575870
15.37,49.6814754,49.6185479,0.0885048,0.0598363,0.9146820,0.8576984
15.38,49.6811635,49.6165151,0.0887668,0.0598156,0.9149978,0.8578109
15.39,49.6808684,49.6144836,0.0890294,0.0597962,0.9153088,0.8579246
15.40,49.6805900,49.6124534,0.0892924,0.0597781,0.9156150,0.8580394
15.41,49.6803285,49.6104248,0.0895558,0.0597614,0.9159162,0.8581553
15.42,49.6800837,49.6083976,0.0898196,0.0597460,0.9162126,0.8582723
15.43,49.6798557,49.6063720,0.0900837,0.0597319,0.9165039,0.8583904
15.44,49.6796445,49.6043482,0.0903480,0.0597192,0.9167902,0.8585096
15.45,49.6794501,49.6023261,0.0906125,0.0597077,0.9170715,0.8586300
15.46,49.6792724,49.6003059,0.0908771,0.0596976,0.9173477,0.8587514
15.47,49.6791115,49.5982876,0.0911419,0.0596888,0.9176187,0.8588739
15.48,49.6789674,49.5962713,0.0914067,0.0596813,0.9178845,0.8589974
15.49,49.6788399,49.5942571,0.0916714,0.0596751,0.9181451,0.8591221
15.50,49.6787292,49.5922450,0.0919361,0.0596703,0.9184004,0.8592477
15.51,49.6786351,49.5902353,0.0922007,0.0596667,0.9186505,0.8593745
15.52,49.6785577,49.5882278,0.0924651,0.0596644,0.9188952,0.8595023
15.53,49.6784968,49.5862228,0.0927293,0.0596634,0.9191345,0.8596311
15.54,49.6784526,49.5842202,0.0929932,0.0596638,0.9193685,0.8597609
15.55,49.6784248,49.5822202,0.0932568,0.0596654,0.9195970,0.8598917
15.56,49.6784136,49.5802229,0.0935200,0.0596683,0.9198201,0.8600236
15.57,49.6784188,49.5782282,0.0937827,0.0596725,0.9200378,0.8601565
15.58,49.6784404,49.5762364,0.0940450,0.0596780,0.9202499,0.8602903
15.59,49.6784783,49.5742474,0.0943068,0.0596847,0.9204565,0.8604252
15.60,49.6785325,49.5722614,0.0945680,0.0596928,0.9206575,0.8605610
15.61,49.6786030,49.5702784,0.0948286,0.0597021,0.9208529,0.8606979
15.62,49.6786896,49.5682985,0.0950885,0.0597127,0.9210428,0.8608356
15.63,49.6787923,49.5663217,0.0953477,0.0597246,0.9212270,0.8609744
15.64,49.6789110,49.5643483,0.0956061,0.0597377,0.9214056,0.8611140
15.65,49.6790457,49.5623781,0.0958636,0.0597521,0.9215785,0.8612547
15.66,49.6791963,49.5604114,0.0961203,0.0597677,0.9217457,0.8613962
15.67,49.6793628,49.5584481,0.0963761,0.0597847,0.9219073,0.8615387
15.68,49.6795449,49.5564883,0.0966309,0.0598028,0.9220631,0.8616821
15.69,49.6797427,49.5545322,0.0968848,0.0598222,0.9222132,0.8618265
15.70,49.6799561,49.5525798,0.0971375,0.0598429,0.9223576,0.8619717
15.71,49.6801850,49.5506312,0.0973891,0.0598648,0.9224962,0.8621178
15.72,49.6804293,49.5486864,0.0976396,0.0598880,0.9226291,0.8622648
15.73,49.6806889,49.5467455,0.0978889,0.0599124,0.9227562,0.8624127
15.74,49.6809636,49.5448086,0.0981370,0.0599380,0.9228775,0.8625615
15.75,49.6812535,49.5428757,0.0983837,0.0599648,0.9229930,0.8627111
15.76,49.6815584,49.5409470,0.0986291,0.0599929,0.9231028,0.8628616
